subject,trial,null,pic_id,act_x,act_y,est_x,est_y,correct,distance,rt,day,condition,act_quad,est_quad,quad_diff
VRTag_027,48,1,21,915.3545,332.1082,1135,373,0,223.4195,2.566539,2,video,NaN,NaN,NaN
VRTag_028,25,1,2,645.6458,246.1734,582,545,0,305.5292,2.892144,2,video,3,3,0
VRTag_028,26,1,43,588.2525,222.8022,562,231,1,27.50264,2.766596,2,video,3,3,0
VRTag_028,27,1,29,505.6244,873.871,840,204,0,748.6883,2.666453,2,video,2,3,-1
VRTag_028,28,1,8,944.604,141.2134,959,639,0,497.9947,3.083262,2,video,1,1,0
VRTag_028,29,1,18,516.2974,368.5679,587,872,0,508.3726,2.33334,2,video,3,2,1
VRTag_028,30,1,27,1321.858,501.7124,1118,368,0,243.7975,2.566583,2,video,1,1,0
VRTag_028,31,1,30,1038.956,380.0066,730,922,0,623.8676,2.616604,2,video,1,4,-3
VRTag_028,32,1,23,1074.58,551.2344,773,214,0,452.413,2.433243,2,video,1,1,0
VRTag_028,33,1,10,557.3579,492.8291,961,161,0,522.5299,2.966626,2,video,3,3,0
VRTag_028,34,1,4,623.9002,736.4648,1419,529,0,821.7209,3.633301,2,video,3,3,0
VRTag_028,35,1,38,642.3496,926.6401,1196,623,0,631.4476,3.999978,2,video,2,3,-1
VRTag_028,36,1,36,653.8289,239.3065,1240,139,0,594.6915,2.466668,2,video,3,3,0
VRTag_028,37,1,44,952.2087,610.7706,975,136,0,475.3174,2.716601,2,video,1,1,0
VRTag_028,38,1,24,606.2623,372.4787,671,181,0,202.1264,2.933301,2,video,3,3,0
VRTag_028,39,1,7,1159.857,870.3437,927,157,0,750.3877,2.083266,2,video,4,1,3
VRTag_028,40,1,39,471.5761,762.3989,1085,915,0,632.1202,3.783252,2,video,2,2,0
VRTag_028,41,1,3,1454.027,339.2744,1376,627,0,298.1178,2.916644,2,video,1,1,0
VRTag_028,42,1,25,993.1218,229.3008,1344,865,0,726.1054,2.76656,2,video,1,4,-3
VRTag_028,43,1,5,1436.109,358.9323,770,217,0,681.0622,4.433241,2,video,1,1,0
VRTag_028,44,1,28,728.6069,490.6685,710,661,1,171.3448,4.349929,2,video,3,3,0
VRTag_028,45,1,9,668.87,114.2719,1389,362,0,761.5487,2.716553,2,video,3,3,0
VRTag_028,46,1,37,600.3634,538.8373,1105,241,0,585.9737,2.199921,2,video,3,3,0
VRTag_028,47,1,35,724.717,770.9,1198,759,0,473.4326,2.699875,2,video,2,2,0
VRTag_028,48,1,42,974.6799,493.5777,1353,993,0,626.5371,2.866591,2,video,NaN,NaN,NaN
VRTag_029,25,1,39,1149.277,198.6657,529,787,0,854.9158,2.324624,2,video,1,4,-3
VRTag_029,26,1,27,1398.639,449.2341,560,155,0,888.7573,5.983272,2,video,1,1,0
VRTag_029,27,1,5,500.0361,582.3003,514,473,1,110.1887,8.266403,2,video,3,3,0
VRTag_029,28,1,23,939.3336,835.3659,1174,669,0,287.656,2.449943,2,video,4,1,3
VRTag_029,29,1,9,1405.609,191.3669,495,622,0,1007.3,2.499902,2,video,1,1,0
VRTag_029,30,1,24,1294.342,461.9313,1118,215,0,303.433,2.849885,2,video,1,1,0
VRTag_029,31,1,35,606.7889,442.9604,581,921,0,478.7347,2.933215,2,video,3,2,1
VRTag_029,32,1,28,818.593,652.505,1170,899,0,429.2396,2.649875,2,video,1,4,-3
VRTag_029,33,1,38,512.2625,326.1974,1025,705,0,637.4882,5.516547,2,video,3,3,0
VRTag_029,34,1,18,695.4242,662.2871,737,158,0,505.9981,3.949914,2,video,3,3,0
VRTag_029,35,1,42,1106.147,429.8252,736,912,0,607.866,2.233292,2,video,1,4,-3
VRTag_029,36,1,36,590.9685,272.6432,780,909,0,663.8395,2.166606,2,video,3,2,1
VRTag_029,37,1,25,1211.925,136.0315,1057,901,0,780.4989,2.666546,2,video,1,4,-3
VRTag_029,38,1,8,1157.099,269.9163,1405,707,0,502.4906,3.533248,2,video,1,1,0
VRTag_029,39,1,44,594.1943,461.0338,1053,546,0,466.6068,2.16657,2,video,3,3,0
VRTag_029,40,1,30,449.5037,544.3041,1418,803,0,1002.451,5.333184,2,video,3,2,1
VRTag_029,41,1,4,459.3309,486.0933,1270,806,0,871.5071,2.266557,2,video,3,2,1
VRTag_029,42,1,3,697.3995,864.5818,517,467,0,436.5951,3.049918,2,video,2,3,-1
VRTag_029,43,1,7,1302.789,594.1561,1400,575,1,99.08039,5.599908,2,video,1,1,0
VRTag_029,44,1,2,1407.965,746.2939,890,706,0,519.5303,5.633236,2,video,1,1,0
VRTag_029,45,1,37,1061.783,116.7752,1158,818,0,707.7951,4.833217,2,video,1,4,-3
VRTag_029,46,1,43,1275.726,123.9231,893,600,0,610.8423,4.166563,2,video,1,1,0
VRTag_029,47,1,10,1280.106,173.9891,777,590,0,652.825,3.016515,2,video,1,1,0
VRTag_029,48,1,29,1377.967,722.7537,917,147,0,737.5521,2.249906,2,video,NaN,NaN,NaN
VRTag_031,25,1,47,552.9771,680.5426,598,236,0,446.8167,4.424163,2,video,3,3,0
VRTag_031,26,1,11,1179.408,756.3973,380,574,0,819.9525,2.64995,2,video,4,1,3
VRTag_031,27,1,13,1421.063,718.864,733,967,0,731.4387,5.116439,2,video,1,4,-3
VRTag_031,28,1,46,959.1477,687.9556,1018,502,1,195.0463,2.916564,2,video,1,1,0
VRTag_031,29,1,32,1194.171,118.8257,696,129,0,498.275,3.249951,2,video,1,1,0
VRTag_031,30,1,40,1405.031,374.2152,659,140,0,781.9325,1.999881,2,video,1,1,0
VRTag_031,31,1,41,531.4377,811.7892,1283,164,0,992.208,3.849898,2,video,2,3,-1
VRTag_031,32,1,48,484.7133,461.149,1227,828,0,827.9911,3.783283,2,video,3,2,1
VRTag_031,33,1,45,1091.64,582.45,373,417,0,737.4395,13.78324,2,video,1,1,0
VRTag_031,34,1,21,512.4932,530.0053,1309,173,0,872.855,2.016583,2,video,3,3,0
VRTag_031,35,1,17,1254.422,166.5262,1335,970,0,807.5041,2.749903,2,video,1,4,-3
VRTag_031,36,1,18,1116.903,926.4477,675,327,0,744.7251,2.54991,2,video,4,1,3
VRTag_031,37,1,15,889.4722,492.7391,1563,738,0,716.7932,5.866576,2,video,1,1,0
VRTag_031,38,1,20,1209.509,931.9777,1048,638,0,335.4221,1.699951,2,video,4,1,3
VRTag_031,39,1,12,1113.665,751.677,1193,880,1,150.8671,2.699947,2,video,4,4,0
VRTag_031,40,1,33,1082.497,861.4959,1188,807,1,118.7466,5.183224,2,video,4,4,0
VRTag_031,41,1,22,834.4389,891.6766,420,293,0,728.13,4.199882,2,video,4,1,3
VRTag_031,42,1,14,531.4587,111.4429,1127,723,0,853.6226,17.7165,2,video,3,3,0
VRTag_031,43,1,34,709.8672,370.0923,1380,991,0,913.5669,2.966591,2,video,3,2,1
VRTag_031,44,1,16,1356.644,443.4588,1183,997,0,580.1381,1.833261,2,video,1,4,-3
VRTag_031,45,1,31,484.4999,528.0667,611,967,0,456.7983,2.133268,2,video,3,2,1
VRTag_031,46,1,26,659.2369,631.8755,496,930,0,339.889,8.599875,2,video,3,2,1
VRTag_031,47,1,1,562.941,811.4592,517,557,0,258.5731,4.366571,2,video,2,3,-1
VRTag_031,48,1,6,834.1356,823.7705,932,488,0,349.7417,2.099925,2,video,NaN,NaN,NaN
VRTag_032,25,1,34,586.7927,215.4855,702,788,0,583.991,4.024287,2,video,3,2,1
VRTag_032,26,1,1,688.7086,183.0644,476,852,0,701.94,3.6333,2,video,3,2,1
VRTag_032,27,1,14,614.0728,466.964,511,156,0,327.6013,5.216528,2,video,3,3,0
VRTag_032,28,1,16,482.3014,678.8758,529,704,1,53.02817,5.59992,2,video,3,3,0
VRTag_032,29,1,45,1056.978,279.7707,893,696,0,447.365,5.266575,2,video,1,1,0
VRTag_032,30,1,48,533.4084,555.1144,545,597,1,43.45993,4.166644,2,video,3,3,0
VRTag_032,31,1,33,634.5082,271.2946,1143,706,0,668.9789,5.466554,2,video,3,3,0
VRTag_032,32,1,21,484.966,670.0491,651,165,0,531.6407,5.366617,2,video,3,3,0
VRTag_032,33,1,17,885.7981,519.2689,970,395,1,150.109,4.033288,2,video,1,1,0
VRTag_032,34,1,40,1464.412,963.0024,1264,705,0,326.696,4.616628,2,video,4,1,3
VRTag_032,35,1,11,1439.489,793.2108,1410,196,0,597.9383,3.749955,2,video,4,1,3
VRTag_032,36,1,41,1354.734,688.5286,1280,920,0,243.2368,3.033246,2,video,1,4,-3
VRTag_032,37,1,32,1454.532,811.5869,883,170,0,859.2339,5.549895,2,video,4,1,3
VRTag_032,38,1,47,1016.076,930.8349,1128,629,0,321.9181,6.03326,2,video,4,1,3
VRTag_032,39,1,13,531.5908,345.8586,379,689,0,375.5396,3.333295,2,video,3,3,0
VRTag_032,40,1,26,475.9952,961.9355,887,167,0,894.9008,3.016609,2,video,2,3,-1
VRTag_032,41,1,15,822.6676,527.6925,516,984,0,549.7831,5.066502,2,video,1,4,-3
VRTag_032,42,1,20,616.3111,702.7982,1166,380,0,637.461,9.21651,2,video,3,3,0
VRTag_032,43,1,6,638.9105,892.5073,527,63,0,837.0223,5.966594,2,video,2,3,-1
VRTag_032,44,1,12,560.2893,745.2833,1405,172,0,1020.877,7.316565,2,video,3,3,0
VRTag_032,45,1,31,953.3967,727.1145,1025,914,0,200.1331,6.833215,2,video,1,4,-3
VRTag_032,46,1,46,957.1497,840.7737,635,700,0,351.5646,4.46657,2,video,4,1,3
VRTag_032,47,1,18,1443.319,369.0183,980,671,0,553.0439,3.983187,2,video,1,1,0
VRTag_032,48,1,22,991.5749,198.9124,625,150,0,369.8237,4.066614,2,video,NaN,NaN,NaN
VRTag_042,25,1,18,584.5834,377.8527,579,376,1,5.88276,4.516497,2,video,3,3,0
VRTag_042,26,1,43,1291.766,793.3514,667,532,0,677.2277,3.583234,2,video,4,1,3
VRTag_042,27,1,4,1026.347,604.6074,521,882,0,576.4743,2.766474,2,video,1,4,-3
VRTag_042,28,1,3,1413.984,792.2819,694,655,0,732.9552,7.016525,2,video,4,1,3
VRTag_042,29,1,5,1263.183,661.0196,1429,616,1,171.8201,6.149889,2,video,1,1,0
VRTag_042,30,1,28,1236.698,733.949,1288,668,1,83.55332,3.666585,2,video,1,1,0
VRTag_042,31,1,42,897.5558,717.7595,1173,217,0,571.5152,2.583258,2,video,1,1,0
VRTag_042,32,1,35,1306.851,442.7257,587,363,0,724.2523,4.066589,2,video,1,1,0
VRTag_042,33,1,29,1331.343,901.0736,653,298,0,907.6603,7.883237,2,video,4,1,3
VRTag_042,34,1,24,503.442,951.3935,890,221,0,826.3787,3.183249,2,video,2,3,-1
VRTag_042,35,1,2,1163.501,214.8073,1347,692,0,511.258,2.699903,2,video,1,1,0
VRTag_042,36,1,38,521.7826,143.1597,1302,781,0,1007.76,3.949922,2,video,3,2,1
VRTag_042,37,1,10,562.1123,935.1802,1423,918,0,861.0591,2.949926,2,video,2,2,0
VRTag_042,38,1,7,824.4412,760.3565,579,830,0,255.1305,7.733223,2,video,4,4,0
VRTag_042,39,1,23,529.339,143.2798,651,147,1,121.7179,4.316595,2,video,3,3,0
VRTag_042,40,1,44,818.9443,136.7741,1423,186,0,606.0581,2.533297,2,video,1,1,0
VRTag_042,41,1,8,1273.089,489.0765,1213,674,1,194.4412,6.099905,2,video,1,1,0
VRTag_042,42,1,37,1359.896,889.4769,1285,530,0,367.1962,3.816602,2,video,4,1,3
VRTag_042,43,1,30,758.3644,786.4893,778,250,0,536.8485,5.44983,2,video,4,1,3
VRTag_042,44,1,27,1080.353,412.6007,653,677,0,502.5315,4.099902,2,video,1,1,0
VRTag_042,45,1,36,579.8694,538.2967,1171,353,0,619.4919,4.033245,2,video,3,3,0
VRTag_042,46,1,9,507.3888,848.1322,522,821,1,30.81632,7.733211,2,video,2,2,0
VRTag_042,47,1,39,890.0183,142.0971,619,389,0,366.6224,2.149951,2,video,1,1,0
VRTag_042,48,1,25,669.231,875.1929,1291,703,0,645.1721,6.299944,2,video,NaN,NaN,NaN
VRTag_002,1,1,46,485.915,124.1387,681,557,0,474.7916,6.624735,1,vr,3,3,0
VRTag_002,2,1,18,1129.569,968.9167,952,119,0,868.2678,3.983236,1,vr,4,1,3
VRTag_002,3,1,13,614.1576,150.8841,828,434,0,354.8002,4.449748,1,vr,3,3,0
VRTag_002,4,1,45,985.7661,955.6342,818,639,0,358.3332,6.499925,1,vr,4,1,3
VRTag_002,5,1,26,683.2664,243.4723,1231,327,0,554.0659,6.399928,1,vr,3,3,0
VRTag_002,6,1,15,1182.832,720.1498,705,312,0,628.4181,2.86662,1,vr,1,1,0
VRTag_002,7,1,17,472.2723,832.9962,1051,450,0,693.9826,6.683254,1,vr,2,3,-1
VRTag_002,8,1,47,924.6481,177.2901,684,853,0,717.2833,5.366566,1,vr,1,4,-3
VRTag_002,9,1,48,806.9364,598.3287,465,201,0,524.2047,3.316627,1,vr,1,1,0
VRTag_002,10,1,16,796.952,204.7375,795,746,0,541.266,9.783247,1,vr,1,1,0
VRTag_002,11,1,40,950.8629,958.1472,1331,333,0,731.651,4.733258,1,vr,4,1,3
VRTag_002,12,1,34,1432.213,295.2111,1118,436,0,344.3132,3.016665,1,vr,1,1,0
VRTag_002,13,1,32,1207.674,139.6408,707,774,0,808.1373,5.099932,1,vr,1,4,-3
VRTag_002,14,1,22,1262.832,603.5463,949,759,0,350.2236,5.06659,1,vr,1,4,-3
VRTag_002,15,1,20,777.3726,707.1799,970,978,0,332.3385,3.783317,1,vr,1,4,-3
VRTag_002,16,1,33,710.6818,423.7559,855,434,1,144.6813,6.98325,1,vr,3,3,0
VRTag_002,17,1,11,877.0296,392.1461,810,628,0,245.1939,6.116627,1,vr,1,1,0
VRTag_002,18,1,21,1347.422,633.5569,1508,208,0,454.8449,3.149912,1,vr,1,1,0
VRTag_002,19,1,6,530.7239,395.2014,1210,881,0,835.1145,2.449983,1,vr,3,2,1
VRTag_002,20,1,41,756.0974,614.1535,848,646,1,97.264,5.699946,1,vr,1,1,0
VRTag_002,21,1,31,1072.857,660.8289,640,472,0,472.2517,4.283285,1,vr,1,1,0
VRTag_002,22,1,12,757.0504,515.7973,1353,657,0,612.4493,3.483238,1,vr,1,1,0
VRTag_002,23,1,1,498.861,257.8482,818,756,0,591.6121,2.316586,1,vr,3,2,1
VRTag_002,24,1,14,1253.095,925.3016,1196,654,0,277.2442,5.866574,1,vr,4,1,3
VRTag_003,1,1,20,1179.799,649.7983,978,74,0,610.1364,2.20753,1,vr,1,1,0
VRTag_003,2,1,41,584.4082,698.7332,1356,285,0,875.5165,1.783254,1,vr,3,3,0
VRTag_003,3,1,22,662.7762,910.7659,1086,769,0,446.3361,2.733172,1,vr,2,2,0
VRTag_003,4,1,16,1050.77,505.0034,576,877,0,603.1483,2.66651,1,vr,1,4,-3
VRTag_003,5,1,21,535.7251,190.1089,824,587,0,490.5354,1.683304,1,vr,3,3,0
VRTag_003,6,1,33,1017.457,443.1572,841,467,1,178.06,1.533273,1,vr,1,1,0
VRTag_003,7,1,12,883.7024,144.3,1370,369,0,535.7008,3.383204,1,vr,1,1,0
VRTag_003,8,1,15,644.3386,326.3045,1232,762,0,731.5575,1.899897,1,vr,3,2,1
VRTag_003,9,1,14,522.7211,806.7006,616,856,1,105.5054,3.716616,1,vr,2,2,0
VRTag_003,10,1,11,490.5938,605.1351,627,967,0,386.7206,2.299928,1,vr,3,2,1
VRTag_003,11,1,13,1301.188,346.0394,1101,414,0,211.409,3.099905,1,vr,1,1,0
VRTag_003,12,1,32,1037.592,854.7784,931,562,0,311.5784,3.166493,1,vr,4,1,3
VRTag_003,13,1,40,520.6693,859.4356,1421,857,0,900.334,2.233237,1,vr,2,2,0
VRTag_003,14,1,6,867.5832,370.8642,744,384,1,124.2794,4.166648,1,vr,1,1,0
VRTag_003,15,1,47,1328.429,781.7761,568,675,0,767.8886,1.88326,1,vr,4,1,3
VRTag_003,16,1,46,823.3728,800.2204,1072,578,0,333.4628,1.749935,1,vr,4,1,3
VRTag_003,17,1,18,1457.585,913.3595,670,783,0,798.3007,1.999966,1,vr,4,4,0
VRTag_003,18,1,31,1137.731,526.0976,818,543,0,320.1774,1.566606,1,vr,1,1,0
VRTag_003,19,1,34,1113.548,697.4092,1121,553,1,144.6014,2.383235,1,vr,1,1,0
VRTag_003,20,1,48,917.9992,122.3871,1325,783,0,775.9246,3.699892,1,vr,1,4,-3
VRTag_003,21,1,26,1329.432,208.4837,792,665,0,705.1529,3.383162,1,vr,1,1,0
VRTag_003,22,1,1,1309.764,401.7232,1280,405,1,29.94388,6.016587,1,vr,1,1,0
VRTag_003,23,1,17,908.1397,714.4867,908,576,1,138.4868,2.033225,1,vr,1,1,0
VRTag_003,24,1,45,662.9947,391.746,1123,483,0,468.9693,2.266592,1,vr,3,3,0
VRTag_005,1,1,24,795.0742,227.1232,878,336,1,136.8607,3.233237,1,vr,1,1,0
VRTag_005,2,1,44,894.4053,153.5085,647,157,0,247.43,1.933262,1,vr,1,1,0
VRTag_005,3,1,37,1364.465,615.5713,706,340,0,713.804,1.96657,1,vr,1,1,0
VRTag_005,4,1,7,664.1867,323.5267,1040,717,0,544.1111,3.799879,1,vr,3,3,0
VRTag_005,5,1,8,1230.152,911.5628,1390,911,1,159.8485,2.033274,1,vr,4,4,0
VRTag_005,6,1,36,1046.241,878.0591,1146,783,1,137.797,3.016542,1,vr,4,4,0
VRTag_005,7,1,25,906.5691,326.1887,1029,718,0,410.4941,1.916585,1,vr,1,1,0
VRTag_005,8,1,35,594.5308,448.5057,1049,688,0,513.7117,2.466604,1,vr,3,3,0
VRTag_005,9,1,9,491.4894,345.4384,643,444,1,180.748,2.933229,1,vr,3,3,0
VRTag_005,10,1,3,632.7147,407.2358,775,194,0,256.3486,2.449958,1,vr,3,3,0
VRTag_005,11,1,30,1412.307,830.0535,1416,450,0,380.0714,4.466519,1,vr,4,1,3
VRTag_005,12,1,18,1185.109,785.2578,1331,562,0,266.6988,2.983308,1,vr,4,1,3
VRTag_005,13,1,27,1355.253,578.9939,914,252,0,549.2076,2.166609,1,vr,1,1,0
VRTag_005,14,1,29,703.6147,567.2982,854,782,0,262.1309,3.033318,1,vr,3,2,1
VRTag_005,15,1,28,1037.379,735.9549,547,628,0,502.1213,1.766604,1,vr,1,1,0
VRTag_005,16,1,23,1039.976,604.3633,1185,810,0,251.6314,3.499919,1,vr,1,4,-3
VRTag_005,17,1,43,695.0182,669.9137,1282,447,0,627.8839,1.866573,1,vr,3,3,0
VRTag_005,18,1,2,1175.664,424.8574,824,804,0,517.1233,3.166579,1,vr,1,4,-3
VRTag_005,19,1,38,614.9963,628.6899,1035,697,0,425.5225,2.516623,1,vr,3,3,0
VRTag_005,20,1,42,985.545,226.1378,1263,757,0,598.9958,2.483254,1,vr,1,4,-3
VRTag_005,21,1,4,1405.167,526.068,766,436,0,645.4818,1.849983,1,vr,1,1,0
VRTag_005,22,1,5,566.9819,951.9956,930,218,0,818.86,2.199914,1,vr,2,3,-1
VRTag_005,23,1,10,1426.222,870.3633,1024,599,0,485.2015,1.666616,1,vr,4,1,3
VRTag_005,24,1,39,871.3859,724.0296,583,362,0,462.8519,2.066547,1,vr,1,1,0
VRTag_006,1,1,12,1132.361,423.9424,1118,309,1,115.8361,6.849856,1,vr,1,1,0
VRTag_006,2,1,17,1232.463,111.2988,1127,329,0,241.9014,3.416554,1,vr,1,1,0
VRTag_006,3,1,48,890.0183,444.2124,445,291,0,470.6541,4.016639,1,vr,1,1,0
VRTag_006,4,1,40,746.938,866.6907,865,334,0,545.6171,7.899973,1,vr,2,3,-1
VRTag_006,5,1,22,1348.995,568.726,1423,439,1,149.3506,6.083289,1,vr,1,1,0
VRTag_006,6,1,31,1125.18,230.0921,578,901,0,865.7499,3.03327,1,vr,1,4,-3
VRTag_006,7,1,32,883.3632,156.0186,534,438,0,448.9635,10.76656,1,vr,1,1,0
VRTag_006,8,1,47,1111.573,345.5776,1212,676,0,345.347,6.683296,1,vr,1,1,0
VRTag_006,9,1,15,1362.339,788.6614,718,340,0,785.1559,14.18193,1,vr,4,1,3
VRTag_006,10,1,46,909.053,482.8801,828,870,0,395.5141,7.449892,1,vr,1,4,-3
VRTag_006,11,1,13,1310.853,850.3411,879,236,0,750.9407,3.599953,1,vr,4,1,3
VRTag_006,12,1,33,862.071,245.3619,637,882,0,675.2518,5.18331,1,vr,1,4,-3
VRTag_006,13,1,1,1455.797,622.2677,1081,791,0,411.0269,7.866544,1,vr,1,4,-3
VRTag_006,14,1,6,951.9457,686.5605,1127,776,1,196.5793,19.09988,1,vr,1,4,-3
VRTag_006,15,1,11,781.3953,480.1348,912,179,0,328.2374,2.683243,1,vr,1,1,0
VRTag_006,16,1,20,953.5014,782.6821,1365,279,0,650.405,3.766569,1,vr,4,1,3
VRTag_006,17,1,45,662.2623,942.4657,1352,453,0,845.7628,3.266551,1,vr,2,3,-1
VRTag_006,18,1,14,547.4969,858.1558,1064,820,0,517.9105,3.999929,1,vr,2,2,0
VRTag_006,19,1,26,880.5864,131.7903,1465,777,0,870.5371,3.749955,1,vr,1,4,-3
VRTag_006,20,1,16,765.7742,935.882,964,628,0,366.1759,2.799882,1,vr,4,1,3
VRTag_006,21,1,34,1095.071,921.5809,591,603,0,596.3065,5.066582,1,vr,4,1,3
VRTag_006,22,1,41,1429.632,523.177,1055,167,0,516.9247,3.783289,1,vr,1,1,0
VRTag_006,23,1,18,1018.916,409.5658,738,758,0,447.5714,7.116565,1,vr,1,4,-3
VRTag_006,24,1,21,883.4866,785.7841,883,273,0,512.7844,5.283293,1,vr,4,1,3
VRTag_010,1,1,37,1085.116,919.0566,1235,954,1,153.9035,9.083229,1,vr,4,4,0
VRTag_010,2,1,7,1359.626,543.6223,969,646,0,403.8195,5.349949,1,vr,1,1,0
VRTag_010,3,1,29,851.1473,154.0694,1231,780,0,732.1729,2.033187,1,vr,1,4,-3
VRTag_010,4,1,39,753.1076,253.5286,547,318,0,215.9558,4.716517,1,vr,1,1,0
VRTag_010,5,1,28,742.8488,494.1732,1192,829,0,560.2194,6.783161,1,vr,3,2,1
VRTag_010,6,1,44,1224.921,210.378,597,973,0,987.8652,3.883267,1,vr,1,4,-3
VRTag_010,7,1,25,1357.726,480.4333,708,877,0,761.189,2.016532,1,vr,1,4,-3
VRTag_010,8,1,3,1169.324,764.2192,564,435,0,689.059,2.616615,1,vr,4,1,3
VRTag_010,9,1,9,802.3626,557.3484,963,662,1,191.7194,3.149989,1,vr,1,1,0
VRTag_010,10,1,36,950.4891,406.0481,1319,209,0,417.8855,5.283386,1,vr,1,1,0
VRTag_010,11,1,43,997.1138,288.913,550,357,0,452.2683,7.283303,1,vr,1,1,0
VRTag_010,12,1,24,1406.021,272.8632,1150,201,0,265.9156,1.866564,1,vr,1,1,0
VRTag_010,13,1,27,938.7189,691.5026,1176,943,0,345.7647,3.583194,1,vr,1,4,-3
VRTag_010,14,1,5,534.4543,612.4382,682,195,0,442.7464,1.799883,1,vr,3,3,0
VRTag_010,15,1,42,1415.579,764.3331,1220,946,0,266.9343,1.899964,1,vr,4,4,0
VRTag_010,16,1,2,853.1124,156.4804,557,626,0,555.0957,3.083283,1,vr,1,1,0
VRTag_010,17,1,8,963.5718,249.038,591,384,0,396.2631,2.333311,1,vr,1,1,0
VRTag_010,18,1,18,488.7951,239.756,1172,721,0,835.6822,2.049936,1,vr,3,3,0
VRTag_010,19,1,30,1011.738,593.8469,1090,440,1,172.6088,5.199898,1,vr,1,1,0
VRTag_010,20,1,23,499.9539,260.9044,581,930,0,673.9861,1.999965,1,vr,3,2,1
VRTag_010,21,1,35,503.2042,957.0122,762,916,0,262.0253,2.066629,1,vr,2,2,0
VRTag_010,22,1,4,1177.287,662.2546,1362,331,0,379.2737,1.999963,1,vr,1,1,0
VRTag_010,23,1,38,1186.644,848.5198,552,724,0,646.7447,4.466628,1,vr,4,1,3
VRTag_010,24,1,10,1348.442,561.4683,824,716,0,546.7349,2.14984,1,vr,1,1,0
VRTag_012,1,1,14,456.6028,217.6809,531,204,1,75.64464,3.823012,1,vr,3,3,0
VRTag_012,2,1,12,1182.589,812.9527,1300,383,0,445.6958,3.249985,1,vr,4,1,3
VRTag_012,3,1,18,786.4226,717.8462,1088,300,0,515.31,5.399827,1,vr,1,1,0
VRTag_012,4,1,22,595.2963,465.5212,1277,340,0,693.1634,11.69989,1,vr,3,3,0
VRTag_012,5,1,48,1208.018,511.5832,770,722,0,485.9372,4.216499,1,vr,1,1,0
VRTag_012,6,1,16,1461.393,813.6597,592,729,0,873.5048,4.749932,1,vr,4,1,3
VRTag_012,7,1,6,642.3594,330.1285,1349,863,0,885.0383,3.2999,1,vr,3,2,1
VRTag_012,8,1,11,665.1368,848.6554,1246,534,0,660.6134,4.73327,1,vr,2,3,-1
VRTag_012,9,1,46,714.0255,567.1247,539,411,0,234.5397,4.083243,1,vr,3,3,0
VRTag_012,10,1,34,1125.283,424.6495,565,422,0,560.2888,4.099884,1,vr,1,1,0
VRTag_012,11,1,41,676.7212,483.08,713,649,1,169.8399,6.916604,1,vr,3,3,0
VRTag_012,12,1,47,1428.769,406.11,809,659,0,669.3777,9.233214,1,vr,1,1,0
VRTag_012,13,1,40,920.7645,270.7861,557,743,0,596.0794,2.549998,1,vr,1,1,0
VRTag_012,14,1,33,1120.422,738.8706,1060,300,0,443.0104,2.216604,1,vr,1,1,0
VRTag_012,15,1,31,1371.597,472.5495,1340,254,0,220.8218,4.449923,1,vr,1,1,0
VRTag_012,16,1,17,1255.287,557.3859,726,234,0,620.2606,3.18327,1,vr,1,1,0
VRTag_012,17,1,1,740.4399,461.9946,528,352,0,239.2269,3.51658,1,vr,3,3,0
VRTag_012,18,1,32,700.828,343.9316,1153,220,0,468.8481,3.233259,1,vr,3,3,0
VRTag_012,19,1,26,519.4889,673.7332,668,360,0,347.1081,5.066592,1,vr,3,3,0
VRTag_012,20,1,21,1348.63,429.1661,1279,849,0,425.5688,3.366621,1,vr,1,4,-3
VRTag_012,21,1,20,542.1461,897.3066,1193,624,0,705.9088,7.516594,1,vr,2,3,-1
VRTag_012,22,1,45,701.673,239.1187,605,750,0,519.9474,9.833257,1,vr,3,3,0
VRTag_012,23,1,13,601.363,885.7689,719,732,1,193.6062,2.849973,1,vr,2,2,0
VRTag_012,24,1,15,851.3951,958.3812,630,295,0,699.35,5.733247,1,vr,4,3,1
VRTag_013,1,1,47,558.3506,663.8835,1386,557,0,834.5224,13.52197,1,vr,3,3,0
VRTag_013,2,1,1,1442.309,887.5684,1075,485,0,544.9559,2.383265,1,vr,4,1,3
VRTag_013,3,1,15,607.2554,307.1975,1085,603,0,561.9066,1.783166,1,vr,3,3,0
VRTag_013,4,1,14,1047.535,431.4341,554,339,0,502.1166,3.233265,1,vr,1,1,0
VRTag_013,5,1,18,493.6432,235.4446,584,781,0,552.9874,2.466553,1,vr,3,2,1
VRTag_013,6,1,40,552.081,833.8396,519,545,0,290.7278,4.666514,1,vr,2,3,-1
VRTag_013,7,1,31,857.4377,743.9397,1220,329,0,551.023,5.483218,1,vr,1,1,0
VRTag_013,8,1,22,1183.39,673.6641,1239,266,0,411.4395,3.499906,1,vr,1,1,0
VRTag_013,9,1,21,1247.864,937.7205,568,857,0,684.6396,2.299715,1,vr,4,4,0
VRTag_013,10,1,34,1298.838,247.4461,969,809,0,651.2571,4.499934,1,vr,1,4,-3
VRTag_013,11,1,6,978.3174,582.7653,1223,880,0,384.991,4.599958,1,vr,1,4,-3
VRTag_013,12,1,12,598.5652,341.8446,1252,454,0,662.9901,1.83331,1,vr,3,3,0
VRTag_013,13,1,11,1329.282,247.1314,1302,185,1,67.85722,1.916588,1,vr,1,1,0
